"timetocompletesurvey","Pseudonym","gender","Age","Familienstand","Children","AnzahlKinder","NoInstrument","ImChoraktiv","PrivaterMusikunterricht","ConsumptionRadio","ConsumptionPhysical","ConsumptionDigital","ConsumptionFreeStreaming","ConsumptionPremiumStreaming","ConsumptionOnlineRadio","ConsumptionLive","ActiveListening","AktiveSuchenachneuerMusik","MusicAppreciation","Spending_CD_Albums","Spending_CD_Singles","Spending_Music_DVD","Spending_Vinyl","Spending_DigitaleAlbums","Spending_DigitalTracks","Spending_Stream","Spending_OtherAbos","Warumamhäufigstengekauft","datetimeofsurveystart","dateoflastaccess","panel","Bildung","Beschäftigung","IncomeRaw","No_Mainstream_7Likert","Spending_Concerts","Spending_Festivals","Spending_ClubConcerts","Spending_DeluxeBoxes","Livestream_WTP","Winter2018_19","Summer2019","Winter2019_20","Summer2020","Winter2020_21","Consumption_Live","Consumption_Rec","s_Consumption_Physical_R","s_Consumption_PremiumStream_R","s_Consumption_FreeStream_R","s_Consumption_Digital_R","s_Consumption_Radio_R","s_Consumption_OnlineRadio_R","s_Consumption_R","s_No_Consumption_R","Consumption_Total","No_Consumption","ln_Consumption_Total","ln_Consumption_Rec","ln_Consumption_Live","Outlier_Consumption","Outlier_Consumption_Panel","Spending_Physical","Spending_Digital","Spending_Streaming","Spending_Rec","Spending_Live","s_Spending_Physical_R","s_Spending_Digital_R","s_Spending_Streaming_R","Spending_Total","No_Spending","ln_Spending_Total","ln_Spending_Rec","ln_Spending_Live","s_Spending_R","s_No_Spending_R","Outlier_Spending","Outlier_Spending_Panel","Corona","Summer","Winter","PurchaseReason_Atmosphere","PurchaseReason_Flexibility","PurchaseReason_Habit","PurchaseReason_None","PurchaseReason_Mobility","PurchaseReason_Other","PurchaseReason_SoundQuality","MaritalStat_LivAlone","MaritalStat_LivAlone_Partner","MaritalStat_LivTogether_Partner","MaritalStatus","Education_HighSchool","Education_Bachelor","Education_TechnicalDiploma","Education_Elementary","Education_NoneDegree","Education_Master","Education_MiddleSchool","Education_PhD","Education","GenderOther","GenderMale","GenderFemale","Occupation_Employed","Occupation_Apprenticeship","Occupation_Household","Occupation_None","Occupation_School","Occupation_Selfemployed","Occupation_Other","Occupation_University","Occupation","MainstreamMusic","Playinstrument","MusicEducation","Income","Income_Mean","IncomeImputation","ln_Income","MusicAppreciation_Mean","MusicAppreciationImputation","Outlier_Missing","Outlier_Missing_Panel","Number_Waves"
1589,3812407755440,"weiblich",59,"allein lebend UND in einer festen Partnerschaft",1,2,0,0,1,150,3,2,2,0,3,0,2,"Nein",7,0,8,30,0,0,0,0,0,"Sonstiges","2019-02-02","2019-02-02",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,160,0.01875,0,0.0125,0.0125,0.9375,0.01875,1,0,160,0,5.08140436498446,5.08140436498446,0,0,0,38,0,0,38,0,1,0,0,38,0,3.66356164612965,3.66356164612965,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,1,2,1250,1750,1250,7.13089883029635,6,7,0,0,5
977,3567029459360,"männlich",61,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,3,5,3,0,0,30,0,1,"Nein",5,0,0,0,0,0,0,0,0,"Sonstiges","2019-02-02","2019-02-02",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.501 Euro bis 3.000 Euro",2,35,0,0,0,0,1,0,0,0,0,0,41,0.121951219512195,0,0,0.0731707317073171,0.0731707317073171,0.731707317073171,1,0,41,0,3.73766961828337,3.73766961828337,0,0,0,0,0,0,0,35,0,0,0,35,0,3.58351893845611,0,3.58351893845611,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,2750,2750,2750,7.91935619066062,5.6,5,0,0,5
908,3373390683760,"weiblich",21,"allein lebend",0,0,0,1,1,12,0,0,0,3,2,3,3,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-02-02","2019-02-02",2,"Bachelor","Studierende/r","weniger als 500 Euro",2,0,0,0,0,0,1,0,0,0,0,3,17,0,0.176470588235294,0,0,0.705882352941177,0.117647058823529,1,0,20,0,3.04452243772342,2.89037175789616,1.38629436111989,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,6,1,2,250,850,250,5.52146091786225,3.4,4,0,0,5
793,3246808547280,"weiblich",28,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,5,2,7,0,4,0,0,3,"Ja",3,0,0,0,0,0,0,5,0,"ich kaufe keine Musik","2019-02-02","2019-02-02",2,"Abitur","Studierende/r","501 Euro bis 1.000 Euro",6,40,0,0,0,0,1,0,0,0,0,0,18,0.111111111111111,0.222222222222222,0,0.388888888888889,0.277777777777778,0,1,0,18,0,2.94443897916644,2.94443897916644,0,0,0,0,0,5,5,40,0,0,1,45,0,3.8286413964891,1.79175946922805,3.71357206670431,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,0,0,750,1250,750,6.62007320653036,4.8,3,0,0,5
648,3751099187920,"männlich",58,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,15,1,0,0,0,0,0,2,"Nein",3,0,0,0,0,0,0,0,0,"Sonstiges","2019-02-02","2019-02-02",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,16,0.0625,0,0,0,0.9375,0,1,0,16,0,2.83321334405622,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,2250,2250,2250,7.71868549519847,3,3,0,0,5
825,3937575035440,"männlich",29,"allein lebend",0,0,1,0,0,2,0,0,10,0,0,20,2,"Ja",1,0,0,0,0,0,0,0,0,"Atmosphäre","2019-02-03","2019-02-03",2,"Bachelor","Studierende/r","weniger als 500 Euro",6,0,28,17,0,0,1,0,0,0,0,20,12,0,0,0.833333333333333,0,0.166666666666667,0,1,0,32,0,3.49650756146648,2.56494935746154,3.04452243772342,0,0,0,0,0,0,45,0,0,0,45,0,3.8286413964891,0,3.8286413964891,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0,250,1250,250,5.52146091786225,1,1,0,0,5
1834,3571011331840,"weiblich",25,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,1,2,2,1,0,0,0,1,"Ja",5,20,0,0,0,0,0,0,0,"Atmosphäre","2019-02-03","2019-02-03",2,"Abitur","Studierende/r","weniger als 500 Euro",7,30,0,0,0,0,1,0,0,0,0,0,6,0.333333333333333,0,0.166666666666667,0.333333333333333,0.166666666666667,0,1,0,6,0,1.94591014905531,1.94591014905531,0,0,0,20,0,0,20,30,1,0,0,50,0,3.93182563272433,3.04452243772342,3.43398720448515,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,250,450,250,5.52146091786225,4.6,5,0,0,5
641,3892172723600,"weiblich",53,"allein lebend",1,1,0,0,0,8,0,0,0,0,0,1,6,"Nein",6,0,0,0,0,0,0,0,0,"Soundqualität","2019-02-03","2019-02-03",2,"Bachelor","Angestellte/r","2.501 Euro bis 3.000 Euro",3,0,0,0,0,0,1,0,0,0,0,1,8,0,0,0,0,1,0,1,0,9,0,2.30258509299405,2.19722457733622,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,5,1,1,2750,2350,2750,7.91935619066062,6.4,6,0,0,5
1645,3419680195760,"weiblich",39,"allein lebend",1,2,1,0,0,7,0,0,0,0,0,0,1,"Nein",4,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-02-03","2019-02-03",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","2.001 Euro bis 2.500 Euro",1,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,1,0,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,7,0,0,2250,1950,2250,7.71868549519847,2.6,4,0,0,5
1267,3403890219360,"weiblich",57,"allein lebend",0,0,1,0,0,15,6,0,0,0,0,0,4,"Nein",6,0,0,0,0,0,0,0,0,"Gewohnheit","2019-02-03","2019-02-03",2,"Master / Diplom / Magister / Staatsexamen","Sonstiges","501 Euro bis 1.000 Euro",6,0,0,0,0,0,1,0,0,0,0,0,21,0.285714285714286,0,0,0,0.714285714285714,0,1,0,21,0,3.09104245335832,3.09104245335832,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,1,0,4,2,0,0,750,750,750,6.62007320653036,6.8,6,0,0,5
733,3618222755680,"weiblich",65,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,0,5,0,0,0,0,0,0,1,"Nein",1,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-02-03","2019-02-03",2,"Hauptschulabschluss","Hausmann / Hausfrau","weniger als 500 Euro",3,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1,0,1,0,5,0,1.79175946922805,1.79175946922805,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5,0,0,250,950,250,5.52146091786225,1.8,1,0,0,5
4199,3829838747520,"weiblich",37,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,1,2,0,2,0,9,4,0,3,"Ja",6,0,0,0,0,0,0,2,0,"Gewohnheit","2019-02-03","2019-02-03",2,"Bachelor","Angestellte/r","1.501 Euro bis 2.000 Euro",4,70,0,0,0,0,1,0,0,0,0,0,17,0,0.529411764705882,0,0.117647058823529,0.117647058823529,0.235294117647059,1,0,17,0,2.89037175789616,2.89037175789616,0,0,0,0,0,2,2,70,0,0,1,72,0,4.29045944114839,1.09861228866811,4.26267987704132,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,4,0,1,1750,2050,1750,7.46737106691756,5.2,6,0,0,5
4374,3998019131840,"weiblich",66,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,1,5,2,0,0,0,0,0,2,"Nein",7,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-02-03","2019-02-04",2,"Mittlere Reife / Realschulabschluss","Sonstiges","weniger als 500 Euro",7,0,0,0,0,0,1,0,0,0,0,0,7,0.285714285714286,0,0,0,0.714285714285714,0,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,0,1,250,250,250,5.52146091786225,6,7,0,0,5
552,3990368187920,"weiblich",47,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,14,0,0,0,0,0,0,1,"Nein",4,0,0,0,0,0,0,0,0,"Gewohnheit","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","501 Euro bis 1.000 Euro",4,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,1,0,14,0,2.70805020110221,2.70805020110221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,750,1950,750,6.62007320653036,5,4,0,0,5
704,3726156227920,"weiblich",37,"allein lebend UND in einer festen Partnerschaft",0,0,1,0,0,0,0,5,0,0,1,15,2,"Nein",4,0,0,0,0,0,0,0,0,"Soundqualität","2019-02-04","2019-02-04",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","1.501 Euro bis 2.000 Euro",5,0,0,0,0,0,1,0,0,0,0,15,6,0,0,0,0.833333333333333,0,0.166666666666667,1,0,21,0,3.09104245335832,1.94591014905531,2.77258872223978,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,1750,2050,1750,7.46737106691756,4,4,0,0,5
929,3582680427440,"männlich",49,"allein lebend",0,0,0,0,0,0,0,60,0,0,8,10,7,"Ja",7,0,0,0,0,0,250,0,50,"Sonstiges","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","Selbständige/r","1.001 Euro bis 1.500 Euro",7,0,0,100,0,0,1,0,0,0,0,10,68,0,0,0,0.88235294117647,0,0.117647058823529,1,0,78,0,4.36944785246702,4.23410650459726,2.39789527279837,0,0,0,250,50,300,100,0,0.833333333333333,0.166666666666667,400,0,5.99396142730657,5.70711026474888,4.61512051684126,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,1,1,1,1250,1050,1250,7.13089883029635,7,7,0,0,5
1193,3343514043440,"männlich",49,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,0,10,10,0,0,0,0,1,"Ja",6,10,0,0,0,0,0,0,0,"Sonstiges","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","1.501 Euro bis 2.000 Euro",7,0,0,0,0,0,1,0,0,0,0,0,20,0.5,0,0,0.5,0,0,1,0,20,0,3.04452243772342,3.04452243772342,0,0,0,10,0,0,10,0,1,0,0,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1750,1750,1750,7.46737106691756,6.2,6,0,0,5
1139,3564683843440,"männlich",37,"in einer festen Partnerschaft zusammenlebend",0,0,0,0,1,1,15,0,0,0,0,0,4,"Ja",7,0,0,0,0,0,0,0,0,"Soundqualität","2019-02-04","2019-02-04",2,"Bachelor","Studierende/r","501 Euro bis 1.000 Euro",6,0,0,0,0,0,1,0,0,0,0,0,16,0.9375,0,0,0,0.0625,0,1,0,16,0,2.83321334405622,2.83321334405622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,2,2,1,2,750,950,750,6.62007320653036,4.6,7,0,0,5
427,3824023587680,"männlich",52,"in einer festen Partnerschaft zusammenlebend",1,1,1,0,1,5,0,15,0,2,0,0,6,"Ja",7,0,0,0,0,10,0,0,0,"Soundqualität","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","3.501 Euro bis 4.000 Euro",4,0,0,20,0,0,1,0,0,0,0,0,22,0,0.0909090909090909,0,0.681818181818182,0.227272727272727,0,1,0,22,0,3.13549421592915,3.13549421592915,0,0,0,0,10,0,10,20,0,1,0,30,0,3.43398720448515,2.39789527279837,3.04452243772342,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,0,1,3750,3850,3750,8.22951111896446,6.6,7,0,0,5
1255,3454572827360,"männlich",48,"allein lebend UND in einer festen Partnerschaft",0,0,0,0,1,1,2,0,0,0,0,2,1,"Nein",7,30,0,0,0,0,0,0,0,"Atmosphäre","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","1.001 Euro bis 1.500 Euro",5,200,0,0,0,0,1,0,0,0,0,2,3,0.666666666666667,0,0,0,0.333333333333333,0,1,0,5,0,1.79175946922805,1.38629436111989,1.09861228866811,0,0,30,0,0,30,200,1,0,0,230,0,5.44241771052179,3.43398720448515,5.30330490805908,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,3,1,2,1250,1250,1250,7.13089883029635,7,7,0,0,5
1546,3484759707360,"weiblich",54,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,8,1,3,1,0,0,2,1,"Ja",7,30,0,0,0,30,20,0,0,"Soundqualität","2019-02-04","2019-02-04",2,"Abitur","Angestellte/r","2.501 Euro bis 3.000 Euro",7,15,0,0,0,0,1,0,0,0,0,2,13,0.0769230769230769,0,0.0769230769230769,0.230769230769231,0.615384615384615,0,1,0,15,0,2.77258872223978,2.63905732961526,1.09861228866811,0,0,30,50,0,80,15,0.375,0.625,0,95,0,4.56434819146784,4.39444915467244,2.77258872223978,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,2750,2750,2750,7.91935619066062,6.2,7,0,0,5
1086,3985134707280,"männlich",44,"in einer festen Partnerschaft zusammenlebend",0,0,0,0,1,0,0,20,10,0,15,0,2,"Ja",6,12,0,0,0,10,6,0,0,"Soundqualität","2019-02-04","2019-02-04",2,"Abitur","Selbständige/r","4.501 Euro bis 5.000 Euro",6,0,0,0,0,0,1,0,0,0,0,0,45,0,0,0.222222222222222,0.444444444444444,0,0.333333333333333,1,0,45,0,3.8286413964891,3.8286413964891,0,0,0,12,16,0,28,0,0.428571428571429,0.571428571428571,0,28,0,3.36729582998647,3.36729582998647,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,3,2,1,2,4750,3550,4750,8.46589989702869,6.8,6,0,0,5
871,3327484955600,"männlich",58,"in einer festen Partnerschaft zusammenlebend",1,3,1,0,0,14,0,0,0,0,0,0,1,"Nein",3,10,0,0,0,0,0,0,0,"Gewohnheit","2019-02-04","2019-02-04",2,"Fachhochschulreife","Angestellte/r","mehr als 5.000 Euro",2,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0,1,0,1,0,14,0,2.70805020110221,2.70805020110221,0,0,0,10,0,0,10,0,1,0,0,10,0,2.39789527279837,2.39789527279837,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,0,0,5250,5250,5250,8.56598335558567,2.2,3,0,0,5
1297,4020591427920,"männlich",58,"in einer festen Partnerschaft zusammenlebend",0,0,0,1,1,5,1,0,1,0,0,2,2,"Nein",6,0,0,0,0,0,0,2,0,"Sonstiges","2019-02-04","2019-02-04",2,"Abitur","Angestellte/r","3.501 Euro bis 4.000 Euro",2,75,0,0,0,0,1,0,0,0,0,2,7,0.142857142857143,0,0.142857142857143,0,0.714285714285714,0,1,0,9,0,2.30258509299405,2.07944154167984,1.09861228866811,0,0,0,0,2,2,75,0,0,1,77,0,4.35670882668959,1.09861228866811,4.33073334028633,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,6,1,2,3750,3250,3750,8.22951111896446,5.8,6,0,0,5
937,3420968107360,"männlich",62,"in einer festen Partnerschaft zusammenlebend",1,1,0,0,1,5,0,2,0,0,1,0,2,"Nein",5,0,0,0,0,0,5,0,0,"Sonstiges","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","Angestellte/r","4.001 Euro bis 4.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0.25,0.625,0.125,1,0,8,0,2.19722457733622,2.19722457733622,0,0,0,0,5,0,5,0,0,1,0,5,0,1.79175946922805,1.79175946922805,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,4,1,2,4250,2750,4250,8.35467426191846,4.4,5,0,0,5
536,3501907067200,"männlich",43,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,2,0,0,0,0,0,1,2,"Nein",4,0,0,0,0,0,0,0,0,"Gewohnheit","2019-02-04","2019-02-04",2,"Abitur","Angestellte/r","mehr als 5.000 Euro",6,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,1,0,3,0,1.38629436111989,1.09861228866811,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,5250,4950,5250,8.56598335558567,5,4,0,0,5
373,3535980435280,"weiblich",23,"allein lebend",0,0,0,0,0,6,6,0,0,5,6,8,3,"Ja",4,6,4,3,0,0,0,0,0,"Flexibilität","2019-02-04","2019-02-04",2,"Hauptschulabschluss","Angestellte/r","501 Euro bis 1.000 Euro",3,4,4,6,5,0,1,0,0,0,0,8,23,0.260869565217391,0.217391304347826,0,0,0.260869565217391,0.260869565217391,1,0,31,0,3.46573590279973,3.17805383034795,2.19722457733622,0,0,18,0,0,18,14,1,0,0,32,0,3.49650756146648,2.94443897916644,2.70805020110221,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,5,1,1,750,1850,750,6.62007320653036,4,4,0,0,5
963,3580956947280,"männlich",57,"in einer festen Partnerschaft zusammenlebend",0,0,1,0,0,10,0,0,0,0,0,0,1,"Nein",3,0,0,0,0,0,0,0,0,"Sonstiges","2019-02-04","2019-02-04",2,"Fachhochschulreife","Hausmann / Hausfrau","weniger als 500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,1,0,1,0,10,0,2.39789527279837,2.39789527279837,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,4,0,0,250,3250,250,5.52146091786225,1.8,3,0,0,5
859,3343139947520,"männlich",50,"allein lebend UND in einer festen Partnerschaft",0,0,1,0,1,1,0,0,0,0,0,0,1,"Nein",2,0,0,0,0,0,0,0,0,"ich kaufe keine Musik","2019-02-04","2019-02-04",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","2.501 Euro bis 3.000 Euro",3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.693147180559945,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,5,0,1,2750,2750,2750,7.91935619066062,4.8,2,0,0,5
893,3245363035280,"weiblich",58,"allein lebend",1,1,1,0,0,7,14,0,0,0,0,1,3,"Nein",5,15,5,10,0,0,0,0,0,"Sonstiges","2019-02-04","2019-02-04",2,"Mittlere Reife / Realschulabschluss","ohne Beschäftigung","weniger als 500 Euro",5,0,0,55,0,0,1,0,0,0,0,1,21,0.666666666666667,0,0,0,0.333333333333333,0,1,0,22,0,3.13549421592915,3.09104245335832,0.693147180559945,0,0,30,0,0,30,55,1,0,0,85,0,4.45434729625351,3.43398720448515,4.02535169073515,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,250,350,250,5.52146091786225,3,5,0,0,5
1029,3970210155440,"männlich",54,"in einer festen Partnerschaft zusammenlebend",1,2,1,0,0,5,0,1,0,3,5,0,2,"Ja",5,0,0,0,0,0,0,12,0,"Atmosphäre","2019-02-05","2019-02-05",2,"Master / Diplom / Magister / Staatsexamen","Angestellte/r","mehr als 5.000 Euro",4,160,0,0,0,0,1,0,0,0,0,0,14,0,0.214285714285714,0,0.0714285714285714,0.357142857142857,0.357142857142857,1,0,14,0,2.70805020110221,2.70805020110221,0,0,0,0,0,12,12,160,0,0,1,172,0,5.15329159449778,2.56494935746154,5.08140436498446,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,3,4,0,0,5250,5250,5250,8.56598335558567,6.2,5,0,0,5
807,3594868339840,"weiblich",17,"allein lebend",0,0,1,0,1,3,5,5,0,0,0,0,4,"Nein",2,25,0,0,0,0,0,0,0,"Gewohnheit","2019-02-05","2019-02-05",2,"Fachhochschulreife","Schüler/in","weniger als 500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,13,0.384615384615385,0,0,0.384615384615385,0.230769230769231,0,1,0,13,0,2.63905732961526,2.63905732961526,0,0,0,25,0,0,25,0,1,0,0,25,0,3.25809653802148,3.25809653802148,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2,4,0,1,250,2550,250,5.52146091786225,3.6,2,0,0,5
1220,3697098083520,"weiblich",30,"allein lebend UND in einer festen Partnerschaft",0,0,1,0,0,20,0,0,0,10,7,2,1,"Ja",2,0,0,0,0,0,0,10,0,"Mobilität","2019-02-05","2019-02-05",2,"Fachhochschulreife","Angestellte/r","1.501 Euro bis 2.000 Euro",5,43,0,0,0,0,1,0,0,0,0,2,37,0,0.27027027027027,0,0,0.540540540540541,0.189189189189189,1,0,39,0,3.68887945411394,3.63758615972639,1.09861228866811,0,0,0,0,10,10,43,0,0,1,53,0,3.98898404656427,2.39789527279837,3.78418963391826,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3,3,0,0,1750,2550,1750,7.46737106691756,2.6,2,0,0,5
1089,3832851755280,"weiblich",62,"in einer festen Partnerschaft zusammenlebend",0,0,0,0,1,1,5,1,0,0,0,0,3,"Ja",6,0,0,0,0,0,0,0,0,"Mobilität","2019-02-05","2019-02-05",2,"Abitur","Sonstiges","1.001 Euro bis 1.500 Euro",4,0,0,0,0,0,1,0,0,0,0,0,7,0.714285714285714,0,0,0.142857142857143,0.142857142857143,0,1,0,7,0,2.07944154167984,2.07944154167984,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,4,1,2,1250,1250,1250,7.13089883029635,4.2,6,0,0,5
